product_name,price,retailer,platform,storeUrl,imageUrl
Palit GeForce RTX 2060 GamingPro OC 6GB,"9,490,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/palit-geforce-rtx-2060-gamingpro-oc-6gb,https://vitinhnaman.com/uploads/p03125_bigimage_165c2daab26e886.png
ASUS Turbo GeForce RTX™ 2060 6GB GDDR6,"10,020,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/asus-turbo-geforce-rtx%E2%84%A2-2060-6gb-gddr6,https://vitinhnaman.com/uploads/cEkIj2uuH2ZXhyKP_setting_000_1_90_end_500.png
ZOTAC GAMING GeForce RTX 2060 SUPER MINI,"10,200,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/zotac-gaming-geforce-rtx-2060-super-mini,https://vitinhnaman.com/uploads/zt-t20610e-10m_image2.jpg
ASUS Dual GeForce® RTX 2060 6GB GDDR6,"10,310,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/asus-dual-geforce%C2%AE-rtx-2060-6gb-gddr6,https://vitinhnaman.com/uploads/xV787P6V957BFA0b_setting_000_1_90_end_500.png
ASUS Dual GeForce® RTX 2060 Advanced Edition 6GB GDDR6,"10,450,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/asus-dual-geforce%C2%AE-rtx-2060-advanced-edition-6gb-gddr6,https://vitinhnaman.com/uploads/xV787P6V957BFA0b_setting_000_1_90_end_500.png
EVGA GeForce RTX 2060 SC ULTRA GAMING  6GB,"10,490,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/evga-geforce-rtx-2060-sc-ultra-gaming-6gb,https://vitinhnaman.com/uploads/06G-P4-2067-KR_XL_1.jpg
ROG Strix GeForce® RTX 2060 Advanced Edition 6GB GDDR6,"10,560,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/rog-strix-geforce%C2%AE-rtx-2060-advanced-edition-6gb-gddr6,https://vitinhnaman.com/uploads/t9Ex7PSju3Eun2V4_setting_000_1_90_end_500.png
MSI Geforce RTX 2070 GAMING Z 8G Graphics Card,"16,360,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/msi-geforce-rtx-2070-gaming-z-8g-graphics-card,https://vitinhnaman.com/uploads/MSI-Geforce-RTX-2070-GAMING-Z-8G-OC-Graphics-Card-1-lbox-800x800-fefefe.jpg
MSI RTX 2070 SUPER GAMING X TRIO 8GB,"16,500,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/msi-rtx-2070-super-gaming-x-trio-8gb,https://vitinhnaman.com/uploads/msi-geforce_rtx_2070_super_gaming_trio-product_photo_box_card_f186f41e887a49ffb5e17554f1b4e235.png
INNO3D GeForce RTX 2070 SUPER iChill Black 8GB,"16,830,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/inno3d-geforce-rtx-2070-super-ichill-black-8gb,https://vitinhnaman.com/uploads/leech-1575603048.png
Colorful iGame GeForce RTX 2080 Advanced OC,"18,000,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/colorful-igame-geforce-rtx-2080-advanced-oc,https://vitinhnaman.com/uploads/0cf6f5b9b10a5054091b.jpg
INNO3D GeForce RTX 2080 SUPER Twin X2 OC 8GB,"19,840,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/inno3d-geforce-rtx-2080-super-twin-x2-oc-8gb,https://vitinhnaman.com/uploads/leech-1575603777.png
EVGA GeForce RTX 2080 XC BLACK EDITION GAMING,"20,490,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/evga-geforce-rtx-2080-xc-black-edition-gaming,https://vitinhnaman.com/uploads/08G-P4-2171-KR_XL_11.jpg
Palit RTX 2080 Super Jetstream,"21,835,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/palit-rtx-2080-super-jetstream,https://vitinhnaman.com/uploads/title.jpg
Palit RTX 2080 Gamerock Premium,"21,985,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/palit-rtx-2080-gamerock-premium,https://vitinhnaman.com/uploads/techzones-vga-palit-rtx-2080-gamerock-premium-8gb-gddr6-7.jpg
MSI RTX 2080 VENTUS OC 8GB,"21,990,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/msi-rtx-2080-ventus-oc-8gb,https://vitinhnaman.com/uploads/14-137-350-V07.jpg
MSI Geforce RTX 2080 GAMING X TRIO 8G Graphics Card,"22,000,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/msi-geforce-rtx-2080-gaming-x-trio-8g-graphics-card,https://vitinhnaman.com/uploads/MSI-Geforce-RTX-2080-Ti-GAMING-X-TRIO-11G-Graphic-Card-1-lbox-800x800-fefefe1.jpg
Asus RTX 2080 Strix OC 8GB GDR6,"23,500,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/asus-rtx-2080-strix-oc-8gb-gdr6,https://vitinhnaman.com/uploads/asusi-rtx-2080-rog-strix-gaming-oc-edition-graphics-card-1000px-0001-v1.jpg
MSI Geforce RTX 2080 DUKE 8G OC Graphics Card,"24,490,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/msi-geforce-rtx-2080-duke-8g-oc-graphics-card,https://vitinhnaman.com/uploads/MSI-Geforce-RTX-2080-Ti-DUKE-8G-OC-Graphic-Card-1-lbox-800x800-fefefe.jpg
EVGA GeForce RTX 2080 Ti BLACK EDITION GAMING,"28,990,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/evga-geforce-rtx-2080-ti-black-edition-gaming,https://vitinhnaman.com/uploads/11G-P4-2281-KR_XL_1.jpg
Palit RTX 2080 Ti GamingPro OC,"31,000,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/palit-rtx-2080-ti-gamingpro-oc,https://vitinhnaman.com/uploads/aa.png
ZOTAC GAMING GeForce RTX 2080 Ti AMP,"33,300,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/zotac-gaming-geforce-rtx-2080-ti-amp,https://vitinhnaman.com/uploads/zt-t20810d-10p_image01_1.jpg
MSI Geforce RTX 2080Ti DUKE 11G OC Graphics Card,"33,990,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/msi-geforce-rtx-2080ti-duke-11g-oc-graphics-card,https://vitinhnaman.com/uploads/MSI-Geforce-RTX-2080-Ti-DUKE-8G-OC-Graphic-Card-1-lbox-800x800-fefefe.jpg
MSI Geforce RTX 2080Ti GAMING X TRIO 11G Graphics Card,"34,000,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/msi-geforce-rtx-2080ti-gaming-x-trio-11g-graphics-card,https://vitinhnaman.com/uploads/MSI-Geforce-RTX-2080-Ti-GAMING-X-TRIO-11G-Graphic-Card-1-lbox-800x800-fefefe.jpg
GIGABYTE Geforce RTX 2080Ti GAMING OC 11G Graphics Card,"34,450,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/gigabyte-geforce-rtx-2080ti-gaming-oc-11g-graphics-card,https://vitinhnaman.com/uploads/GIGABYTE-Geforce-RTX-2080Ti-GAMING-OC-11G-Graphic-Card-lbox-800x800-fefefe.jpg
Gigabyte GeForce RTX 2080 Ti 11GB AORUS Extreme (352 Bit) GDDR6,"34,500,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/gigabyte-geforce-rtx-2080-ti-11gb-aorus-352-bit-gddr6,https://vitinhnaman.com/uploads/2018101910423612_big.png
Colorful iGame GeForce RTX 2080 Ti Advanced OC,"35,200,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/colorful-igame-geforce-rtx-2080-ti-advanced-oc,https://vitinhnaman.com/uploads/0cf6f5b9b10a5054091b.jpg
ASUS Dual GeForce® RTX 2060 OC Edition 6GB GDDR6,"10,600,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/asus-dual-geforce%C2%AE-rtx-2060-oc-edition-6gb-gddr6,https://vitinhnaman.com/uploads/xV787P6V957BFA0b_setting_000_1_90_end_500.png
MSI GeForce RTX™ 2060 GAMING Z 6G GDDR6,"10,790,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/msi-geforce-rtx%E2%84%A2-2060-gaming-z-6g-gddr6,https://vitinhnaman.com/uploads/product_5_20190104135833_5c2ef60987095.png
MSI RTX 2060 Super VENTUS OC 8G,"10,800,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/msi-rtx-2060-super-ventus-oc-8g,https://vitinhnaman.com/uploads/product_2_20190709133733_5d24281d3a78c_(1).png
